,@id,@name,@type,FIPScounty,bathrooms,bedrooms,city,finishedSqFt,lastSoldDate,lastSoldPrice,latitude,links,longitude,lotSizeSqFt,state,street,taxAssessment,taxAssessmentYear,totalRooms,useCode,yearBuilt,zestimate,zindexValue,zipcode,zpid,cluster
295,270318,North Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,2627.0,9/16/2019,330500.0,35.895964,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.583656,10018.0,NC,8609 Bluff Pointe Ct,301048.0,2018.0,7.0,SingleFamily,1995.0,345000.0,"270,100",27615,6540435,19
296,343869,Northeast Raleigh,neighborhood,37183.0,2.5,3.0,Raleigh,1400.0,9/9/2019,197000.0,35.818002,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.582865,6098.0,NC,3300 Gatcombe Pl,143033.0,2018.0,6.0,SingleFamily,1985.0,202657.0,"171,900",27604,6483410,48
297,343870,Falls of Neuse,neighborhood,37183.0,2.0,3.0,Raleigh,2496.0,,,35.852481,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Falls-of-Neuse/r_343870/', 'forSaleByOwner': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/'}",-78.642449,20473.0,NC,5270 Six Forks Rd,220967.0,2018.0,12.0,SingleFamily,1950.0,428328.0,"295,500",27609,6422220,32
298,343873,Southwest Raleigh,neighborhood,37183.0,1.0,2.0,Raleigh,974.0,11/3/2009,109000.0,35.761469,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southwest-Raleigh/r_343873/', 'forSaleByOwner': 'http://www.zillow.com/southwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southwest-raleigh-raleigh-nc/'}",-78.653211,9147.0,NC,1408 Moring St,102311.0,2018.0,4.0,SingleFamily,1910.0,217268.0,"164,100",27603,6403092,3
299,343864,West Raleigh,neighborhood,37183.0,2.0,4.0,Raleigh,2516.0,8/1/2017,240000.0,35.784544,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/West-Raleigh/r_343864/', 'forSaleByOwner': 'http://www.zillow.com/west-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/west-raleigh-raleigh-nc/'}",-78.71229,25700.0,NC,527 Powell Dr,211888.0,2018.0,9.0,SingleFamily,1941.0,437632.0,"173,400",27606,6484441,18
300,343868,Northwest Raleigh,neighborhood,37183.0,2.5,4.0,Raleigh,2242.0,9/17/2019,372000.0,35.851649,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.70524499999999,15246.0,NC,5009 Oak Park Rd,296653.0,2018.0,8.0,SingleFamily,1967.0,379080.0,"276,500",27612,6399880,40
301,343871,Glenwood,neighborhood,37183.0,3.0,4.0,Raleigh,2648.0,8/30/2012,410000.0,35.810006,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Glenwood/r_343871/', 'forSaleByOwner': 'http://www.zillow.com/glenwood-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/glenwood-raleigh-nc/'}",-78.676224,9147.0,NC,3038 Medlin Dr,441944.0,2018.0,12.0,SingleFamily,1950.0,588472.0,"607,300",27607,6436710,13
302,54047,Raleigh,city,,3.0,4.0,Raleigh,3218.0,,,35.859595,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.53087,8494.0,NC,6305 Expertise Ave,,,,SingleFamily,,442548.0,"221,100",27616,2082606119,46
303,54047,Raleigh,city,37183.0,3.0,4.0,Raleigh,2832.0,,,35.859653,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.53170899999999,6403.0,NC,6313 Expertise Ave,,,,SingleFamily,,420922.0,"221,100",27616,248752537,46
304,343869,Northeast Raleigh,neighborhood,37183.0,4.0,4.0,Raleigh,2614.0,12/20/2016,242000.0,35.837522,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.56280500000001,12632.0,NC,4604 Treadstone Ct,203302.0,2018.0,8.0,SingleFamily,1996.0,292400.0,"171,900",27616,6551027,4
305,343864,West Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,2707.0,10/31/2005,265500.0,35.750068,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/West-Raleigh/r_343864/', 'forSaleByOwner': 'http://www.zillow.com/west-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/west-raleigh-raleigh-nc/'}",-78.733308,9583.0,NC,5601 Southern Cross Ave,297639.0,2018.0,8.0,SingleFamily,1999.0,378989.0,"173,400",27606,50106976,28
306,343866,Hillsborough,neighborhood,37183.0,2.0,4.0,Raleigh,2254.0,,,35.787042,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Hillsborough/r_343866/', 'forSaleByOwner': 'http://www.zillow.com/hillsborough-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/hillsborough-raleigh-nc/'}",-78.652138,7405.0,NC,1304 Park Dr,376368.0,2018.0,10.0,SingleFamily,1942.0,550000.0,"276,900",27605,6378416,13
307,54047,Raleigh,city,37183.0,2.0,3.0,Raleigh,2307.0,3/27/1991,144500.0,35.901177000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.72343599999999,27442.0,NC,9317 Springdale Dr,343032.0,2018.0,6.0,SingleFamily,1980.0,373868.0,"221,100",27613,6455900,31
308,54047,Raleigh,city,37183.0,4.0,4.0,Raleigh,3569.0,,,35.926356,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.664275,67518.0,NC,10745 Dunhill Ter,438575.0,2018.0,9.0,SingleFamily,1985.0,391898.0,"221,100",27615,6484158,41
309,343871,Glenwood,neighborhood,37183.0,2.0,3.0,Raleigh,1472.0,9/4/2019,310000.0,35.801297999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Glenwood/r_343871/', 'forSaleByOwner': 'http://www.zillow.com/glenwood-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/glenwood-raleigh-nc/'}",-78.68085699999999,15681.0,NC,1100 Dogwood Ln,262194.0,2018.0,6.0,SingleFamily,1956.0,308358.0,"607,300",27607,6408353,13
310,54047,Raleigh,city,,3.0,3.0,Raleigh,1735.0,,,35.8647,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.5421,,NC,5528 Advancing Ave,,,,SingleFamily,,312981.0,"221,100",27616,2082620369,4
311,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,1735.0,,,35.860535,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.532572,4356.0,NC,6421 Expertise Ave,,,,SingleFamily,,317476.0,"221,100",27616,248755958,46
312,270318,North Raleigh,neighborhood,37183.0,2.0,3.0,Raleigh,1961.0,8/29/1983,84000.0,35.881334,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.665328,16552.0,NC,7401 Valley Run Dr,311520.0,2018.0,4.0,SingleFamily,1983.0,371500.0,"270,100",27615,6468551,0
313,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,2240.0,10/3/2014,315000.0,35.957599,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.700503,44431.0,NC,11917 Straight A Way Ln,318236.0,2018.0,7.0,SingleFamily,1981.0,347911.0,"221,100",27613,6441714,56
314,54047,Raleigh,city,37183.0,3.0,4.0,Raleigh,3002.0,6/30/1981,129000.0,35.922177000000005,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.666462,55756.0,NC,10204 Whitestone Rd,384479.0,2018.0,9.0,SingleFamily,1981.0,445113.0,"221,100",27615,6463704,41
315,270318,North Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,1500.0,7/20/1999,169500.0,35.935693,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.56886300000001,8407.0,NC,12400 Village Pines Ln,193367.0,2018.0,,SingleFamily,1998.0,265786.0,"270,100",27614,50112665,60
316,54047,Raleigh,city,37183.0,5.0,5.0,Raleigh,2775.0,12/16/2014,275000.0,35.838331,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.504275,6969.0,NC,7703 Cedarshire Ct,258481.0,2018.0,,SingleFamily,2014.0,318518.0,"221,100",27616,122281191,46
317,54047,Raleigh,city,37183.0,5.0,5.0,Raleigh,5890.0,11/30/2010,877500.0,35.936471000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.629858,40075.0,NC,11305 Moonsprite Way,1009918.0,2018.0,,SingleFamily,2008.0,1158124.0,"221,100",27614,82673173,11
318,343871,Glenwood,neighborhood,,5.0,4.0,Raleigh,4538.0,,,35.808178999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Glenwood/r_343871/', 'forSaleByOwner': 'http://www.zillow.com/glenwood-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/glenwood-raleigh-nc/'}",-78.686338,14374.0,NC,3516 Catalano Dr,,,,SingleFamily,2019.0,1463024.0,"607,300",27607,2082633004,13
319,343862,Five Points,neighborhood,37183.0,4.0,4.0,Raleigh,2346.0,,,35.807534000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.65091600000001,10454.0,NC,2214 Fairview Rd,655990.0,2018.0,9.0,SingleFamily,1928.0,760627.0,"411,300",27608,6426420,13
320,343868,Northwest Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2292.0,11/19/2001,253000.0,35.866878,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.708814,8712.0,NC,6412 Pleasant Creek Ct,258734.0,2018.0,,SingleFamily,2000.0,389901.0,"276,500",27613,50120515,31
321,343868,Northwest Raleigh,neighborhood,37183.0,4.0,4.0,Raleigh,3135.0,12/3/1996,315000.0,35.864891,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.69283,13503.0,NC,6204 Chatford Dr,395213.0,2018.0,7.0,SingleFamily,1996.0,546070.0,"276,500",27612,6540843,40
322,343869,Northeast Raleigh,neighborhood,37183.0,4.0,4.0,Raleigh,2478.0,5/2/2019,78000.0,35.87425,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.530721,7971.0,NC,2914 Suncrest Village Ln,52000.0,2018.0,,SingleFamily,2019.0,354307.0,"171,900",27616,248752780,46
323,54047,Raleigh,city,37183.0,3.0,4.0,Raleigh,2512.0,11/18/1999,242000.0,35.729321999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.738249,59241.0,NC,5905 Campbell Woods Dr,340976.0,2018.0,10.0,SingleFamily,1986.0,396764.0,"221,100",27606,6488062,25
324,184194,Six Forks,neighborhood,37183.0,4.0,5.0,Raleigh,3351.0,8/1/2018,380000.0,35.845847,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Six-Forks/r_184194/', 'forSaleByOwner': 'http://www.zillow.com/six-forks-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/six-forks-raleigh-nc/'}",-78.65997,13503.0,NC,1408 Kimberly Dr,362282.0,2018.0,8.0,SingleFamily,1963.0,838491.0,"391,700",27609,6427756,47
325,343862,Five Points,neighborhood,37183.0,2.0,4.0,Raleigh,2020.0,12/23/2011,260000.0,35.808924,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.626615,9147.0,NC,729 Kimbrough St,304982.0,2018.0,11.0,SingleFamily,1950.0,522567.0,"411,300",27608,6416579,55
326,343869,Northeast Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,1844.0,4/28/2005,165000.0,35.895615,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.541094,4356.0,NC,8505 Tierra Del Sol Way,179494.0,2018.0,,SingleFamily,2004.0,237268.0,"171,900",27616,65341633,61
327,343862,Five Points,neighborhood,37183.0,2.0,3.0,Raleigh,1989.0,1/10/2014,163500.0,35.791109000000006,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.645797,8276.0,NC,506 Tilden St,369449.0,2018.0,7.0,SingleFamily,1920.0,525000.0,"411,300",27605,6383625,55
328,54047,Raleigh,city,37183.0,6.0,4.0,Raleigh,5044.0,4/11/2013,870000.0,35.958267,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.63373299999999,84070.0,NC,12512 Bayleaf Church Rd,939850.0,2018.0,13.0,SingleFamily,2003.0,934269.0,"221,100",27614,50116779,11
329,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,1910.0,10/3/2017,225000.0,35.640809999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.645893,27442.0,NC,8801 Oregon Inlet Ct,197820.0,2018.0,,SingleFamily,2004.0,278653.0,"221,100",27603,67554283,58
330,343868,Northwest Raleigh,neighborhood,37183.0,2.0,3.0,Raleigh,1710.0,,,35.87605,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.70528,13503.0,NC,6924 Chamonix Pl,211502.0,2018.0,7.0,SingleFamily,1981.0,315116.0,"276,500",27613,6461733,31
331,343869,Northeast Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2245.0,1/31/2007,166000.0,35.848098,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.55516999999999,13503.0,NC,5309 Graymar Ct,173240.0,2018.0,,SingleFamily,1998.0,249601.0,"171,900",27616,50103215,4
332,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,1626.0,8/27/2004,129000.0,35.763901000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.550445,8276.0,NC,5400 Tanglewood Pine Ln,140730.0,2018.0,,SingleFamily,1998.0,218502.0,"221,100",27610,50108551,27
333,270318,North Raleigh,neighborhood,37183.0,2.0,3.0,Raleigh,1884.0,,,35.896627,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.573963,9147.0,NC,8712 Attingham Dr,232506.0,2018.0,7.0,SingleFamily,1992.0,359003.0,"270,100",27615,6523196,60
334,270318,North Raleigh,neighborhood,37183.0,3.0,5.0,Raleigh,3120.0,8/30/2007,425000.0,35.9461,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.56136,15681.0,NC,12300 Fieldmist Dr,340151.0,2018.0,14.0,SingleFamily,2000.0,375000.0,"270,100",27614,53456011,34
335,54047,Raleigh,city,37183.0,5.0,4.0,Raleigh,4486.0,8/11/2015,580000.0,35.719807,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.73744599999999,33541.0,NC,3929 Belmont Forest Way,614979.0,2018.0,11.0,SingleFamily,2009.0,649288.0,"221,100",27606,88944843,25
336,270325,Southeast Raleigh,neighborhood,37183.0,1.0,3.0,Raleigh,1030.0,8/10/2004,79500.0,35.769937,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southeast-Raleigh/r_270325/', 'forSaleByOwner': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/'}",-78.594178,11325.0,NC,607 Beverly Dr,87266.0,2018.0,5.0,SingleFamily,1960.0,178210.0,"149,300",27610,6376183,53
337,343869,Northeast Raleigh,neighborhood,37183.0,3.0,4.0,Raleigh,3151.0,8/31/2017,281300.0,35.87001,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.51623000000001,10890.0,NC,4216 Prelude St,278404.0,2018.0,10.0,SingleFamily,2006.0,317289.0,"171,900",27616,79888286,46
338,343864,West Raleigh,neighborhood,,3.0,3.0,Raleigh,2090.0,,,35.788876,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/West-Raleigh/r_343864/', 'forSaleByOwner': 'http://www.zillow.com/west-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/west-raleigh-raleigh-nc/'}",-78.713992,4791.0,NC,228 Powell Dr,,,,SingleFamily,2019.0,443562.0,"173,400",27606,2082668510,18
339,343864,West Raleigh,neighborhood,,3.0,3.0,Raleigh,2090.0,,,35.789627,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/West-Raleigh/r_343864/', 'forSaleByOwner': 'http://www.zillow.com/west-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/west-raleigh-raleigh-nc/'}",-78.714224,4791.0,NC,226 Powell Dr,,,,SingleFamily,2019.0,443742.0,"173,400",27606,2082668526,18
340,343863,Wade,neighborhood,37183.0,4.0,4.0,Raleigh,3534.0,7/6/2012,817000.0,35.799476,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Wade/r_343863/', 'forSaleByOwner': 'http://www.zillow.com/wade-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/wade-raleigh-nc/'}",-78.67045999999999,15246.0,NC,1016 Brooks Ave,817611.0,2018.0,9.0,SingleFamily,2008.0,919284.0,"454,400",27607,71222603,13
341,343868,Northwest Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,2350.0,4/25/2019,345000.0,35.839839000000005,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.700284,61855.0,NC,4217 Arbutus Dr,348487.0,2018.0,9.0,SingleFamily,1963.0,567459.0,"276,500",27612,6394674,40
342,343870,Falls of Neuse,neighborhood,37183.0,3.0,4.0,Raleigh,2086.0,12/29/2015,320000.0,35.835368,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Falls-of-Neuse/r_343870/', 'forSaleByOwner': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/'}",-78.621336,14810.0,NC,1016 Winona Rd,275433.0,2018.0,12.0,SingleFamily,1966.0,448726.0,"295,500",27609,6388977,32
343,270318,North Raleigh,neighborhood,37183.0,2.5,3.0,Raleigh,1672.0,8/21/2019,248000.0,35.882469,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.594437,5227.0,NC,2509 Constitution Dr,186827.0,2018.0,6.0,SingleFamily,1993.0,253144.0,"270,100",27615,6529362,19
344,343872,North Central,neighborhood,37183.0,3.0,3.0,Raleigh,1973.0,7/11/2005,334500.0,35.787145,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Central/r_343872/', 'forSaleByOwner': 'http://www.zillow.com/north-central-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-central-raleigh-nc/'}",-78.632171,5662.0,NC,523 N East St,404178.0,2018.0,7.0,SingleFamily,1925.0,556345.0,"231,700",27604,6393437,55
345,343869,Northeast Raleigh,neighborhood,37183.0,3.0,5.0,Raleigh,2924.0,5/21/2015,281000.0,35.897025,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.520992,6969.0,NC,8025 Hartham Park Ave,256387.0,2018.0,10.0,SingleFamily,2015.0,324990.0,"171,900",27616,125246841,21
346,54047,Raleigh,city,37183.0,3.0,3.0,Raleigh,2449.0,7/28/1999,245000.0,35.939254,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.687265,41382.0,NC,3012 Daventry Ln,314690.0,2018.0,8.0,SingleFamily,1987.0,395900.0,"221,100",27613,6481485,56
347,343865,Mordecai,neighborhood,37183.0,4.0,4.0,Raleigh,2397.0,9/27/2019,255000.0,35.798489000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Mordecai/r_343865/', 'forSaleByOwner': 'http://www.zillow.com/mordecai-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/mordecai-raleigh-nc/'}",-78.631062,6534.0,NC,1328 Courtland Dr,233399.0,2018.0,7.0,SingleFamily,1928.0,753418.0,"315,400",27604,6409103,55
348,270325,Southeast Raleigh,neighborhood,37183.0,3.0,3.0,Raleigh,1476.0,2/26/2019,152250.0,35.785992,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southeast-Raleigh/r_270325/', 'forSaleByOwner': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/'}",-78.543818,10018.0,NC,828 Penncross Dr,143178.0,2018.0,7.0,SingleFamily,1994.0,215849.0,"149,300",27610,6535676,42
349,54047,Raleigh,city,37183.0,4.0,3.0,Raleigh,2350.0,,,35.860226000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.533206,4792.0,NC,6420 Truxton Ln,80000.0,2018.0,,SingleFamily,2019.0,373437.0,"221,100",27616,248752618,46
350,270318,North Raleigh,neighborhood,37183.0,4.0,4.0,Raleigh,3056.0,3/12/1999,352670.0,35.952581,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.56728299999999,13068.0,NC,12515 Canolder St,411870.0,2018.0,12.0,SingleFamily,1999.0,416886.0,"270,100",27614,50105661,34
